Bag,Sect,Depth top [m],Depth bot [m],Depth ice/snow [m],Grains [#] (Fabric Analyzer G50 (FA)),Grain size mean [pixel] (Fabric Analyzer G50 (FA)),"Sum vector norm (sum_vector_norm, Fabric Analy...)",Pref orient [%] (Fabric Analyzer G50 (FA)),Pref orient [%] (Weighted),Conc param (Fabric Analyzer G50 (FA)),Conc param (Weighted),Spherical apt [deg] (Fabric Analyzer G50 (FA)),Spherical apt [deg] (Weighted),EVA1 (Fabric Analyzer G50 (FA)),EVA1 (Weighted),EVA2 (Fabric Analyzer G50 (FA)),EVA2 (Weighted),EVA3 (Fabric Analyzer G50 (FA)),EVA3 (Weighted),Woodcock param (Fabric Analyzer G50 (FA)),Woodcock param (Weighted),Grain area [mm**2] (Fabric Analyzer G50 (FA))
442,1,242.55,242.64,242.6,1220,9709,0.577594,15.5188,20.9009,2.36739,2.5264,66.8002,62.8407,0.114164,0.112105,0.406273,0.429556,0.479563,0.458339,0.130655,0.0482811,3.8836
444,1,243.65,243.74,243.7,882,17285,0.556778,11.3555,21.8315,2.2562,2.55568,70.3071,62.2061,0.163038,0.140436,0.34089,0.395816,0.496072,0.463748,0.508638,0.15286,6.914
446,2,244.84,244.93,244.89,684,17535,0.589739,17.9479,22.0144,2.43747,2.56083,64.9348,62.097,0.185561,0.178571,0.35243,0.367388,0.462009,0.454041,0.422052,0.29354,7.014
448,1,245.85,245.94,245.9,1005,11915,0.605974,21.1948,19.8532,2.5379,2.49294,62.5885,63.5976,0.150692,0.145487,0.399393,0.390391,0.449914,0.464122,0.122201,0.175267,4.766
450,1,246.95,247.04,247,1024,13730,0.579009,15.8019,20.0425,2.37535,2.49889,66.577,63.4605,0.159906,0.146918,0.416545,0.407715,0.423549,0.445368,0.0174158,0.0865424,5.492
452,1,248.05,248.14,248.1,706,17603,0.608978,21.7956,12.9298,2.5574,2.29374,62.1695,69.0312,0.168496,0.172903,0.365916,0.378111,0.465587,0.448986,0.310635,0.219569,7.0412
455,1,249.7,249.79,249.75,684,18034,0.665759,33.1519,17.1391,2.99186,2.41016,54.846,65.6364,0.120038,0.127328,0.357291,0.400539,0.52267,0.472133,0.348754,0.143494,7.2136
455,2,249.79,249.88,249.84,826,13651,0.661658,32.3315,18.1971,2.95558,2.44194,55.3468,64.8229,0.110511,0.140273,0.301385,0.414995,0.588104,0.444732,0.666337,0.0638024,5.4604
455,3,249.88,249.98,249.93,716,15929,0.655079,31.0158,18.4837,2.89921,2.45007,56.1571,64.6214,0.115391,0.124586,0.38215,0.428847,0.502459,0.446567,0.228562,0.0327554,6.3716
455,4,249.98,250.07,250.02,711,16515,0.639116,27.8233,19.2045,2.77098,2.4719,58.1648,64.0919,0.112784,0.117955,0.376071,0.425592,0.511145,0.456453,0.254817,0.0545571,6.606
455,5,250.07,250.16,250.11,582,20064,0.648387,29.6773,15.006,2.84403,2.34906,56.9911,67.3263,0.152322,0.148717,0.360399,0.393691,0.487278,0.457593,0.350229,0.154505,8.0256
477,1,261.8,261.89,261.85,1015,11940,0.656183,31.2367,19.9718,2.90853,2.49666,56.0204,63.5117,0.106196,0.115506,0.373709,0.420819,0.520096,0.463675,0.262707,0.0750107,4.776
477,2,261.89,261.98,261.94,630,18378,0.617974,23.5949,15.1769,2.61763,2.35411,60.9387,67.1798,0.164881,0.143741,0.368291,0.40566,0.466828,0.450599,0.295015,0.101265,7.3512
477,3,261.98,262.08,262.03,906,12617,0.629458,25.8916,18.742,2.69875,2.45858,59.4136,64.4129,0.134885,0.129525,0.379256,0.425961,0.48586,0.444514,0.239613,0.0358117,5.0468
477,4,262.08,262.17,262.11,653,18504,0.603626,20.7253,21.3367,2.52287,2.53859,62.919,62.5736,0.127492,0.149129,0.389372,0.390094,0.483136,0.460777,0.193253,0.173182,7.4016
477,6,262.26,262.35,262.3,741,15915,0.627434,25.4867,16.9105,2.68409,2.40379,59.679,65.8042,0.131245,0.133272,0.367995,0.423298,0.50076,0.44343,0.298796,0.0402053,6.366
486,1,266.75,266.84,266.8,917,14415,0.635168,27.0335,22.3137,2.74098,2.57165,58.6719,61.8699,0.124294,0.131625,0.369544,0.398334,0.506162,0.470041,0.28871,0.149483,5.766
486,2,266.84,266.93,266.89,838,14979,0.586015,17.203,21.8444,2.41555,2.55594,65.4955,62.2005,0.0967815,0.09434,0.4045,0.422912,0.498719,0.482748,0.146407,0.0882062,5.9916
486,3,266.93,267.03,266.98,806,15838,0.641842,28.3684,21.2076,2.79206,2.53517,57.8173,62.6482,0.117059,0.121689,0.386406,0.426773,0.496535,0.451539,0.209986,0.0449558,6.3352
486,4,267.03,267.12,267.07,759,17153,0.626574,25.3148,13.8423,2.67791,2.31827,59.7922,68.2522,0.155932,0.149868,0.35154,0.413349,0.492529,0.436783,0.414847,0.0543553,6.8612
486,5,267.12,267.21,267.16,1268,8920,0.654428,30.8855,29.8803,2.89375,2.85002,56.2378,56.8986,0.0873339,0.0873108,0.393953,0.408225,0.518713,0.504464,0.182621,0.137244,3.568
486,6,267.21,267.3,267.25,1133,12141,0.654962,30.9923,17.3761,2.89823,2.41847,56.1716,65.4196,0.112717,0.106863,0.376207,0.428995,0.511077,0.464143,0.254202,0.0566567,4.8564
495,1,271.7,271.79,271.75,958,13108,0.616915,23.383,25.3119,2.61039,2.67501,61.0819,59.8455,0.101195,0.101547,0.407494,0.424152,0.491311,0.4743,0.134282,0.0781689,5.2432
495,2,271.79,271.88,271.84,1397,8636,0.606961,21.3921,20.6379,2.54427,2.51829,62.4504,63.021,0.102866,0.0947224,0.44129,0.433791,0.455845,0.471486,0.022283,0.0547625,3.4544
495,3,271.88,271.98,271.93,1202,10134,0.633962,26.7923,24.1901,2.73195,2.63598,58.8277,60.581,0.0881811,0.0889083,0.427512,0.449771,0.484307,0.461321,0.0790181,0.0156415,4.0536
495,4,271.98,272.07,272.02,813,15035,0.635067,27.0135,18.5955,2.74023,2.45384,58.6849,64.5286,0.125285,0.127993,0.390986,0.427222,0.483729,0.444784,0.187029,0.0334226,6.014
495,5,272.07,272.16,272.11,644,20077,0.615782,23.1565,16.5194,2.60269,2.39205,61.2354,66.1189,0.123077,0.121502,0.407803,0.422337,0.46912,0.456161,0.116927,0.0618381,8.0308
495,6,272.16,272.25,272.2,668,19706,0.571417,14.2835,19.6949,2.33327,2.48677,67.7942,63.7409,0.120497,0.123386,0.397648,0.417907,0.481855,0.458707,0.160877,0.076358,7.8824
504,1,276.65,276.74,276.7,1143,9827,0.663225,32.6451,23.2583,2.96935,2.60386,55.155,61.2119,0.0993353,0.0956909,0.368481,0.420407,0.532183,0.483902,0.280419,0.0950324,3.9308
504,2,276.74,276.83,276.79,1091,10951,0.64034,28.0679,27.4102,2.7804,2.75268,58.0086,58.4723,0.115669,0.0956413,0.390716,0.415387,0.493615,0.488972,0.192053,0.111055,4.3804
504,3,276.83,276.93,276.88,1042,11302,0.582849,16.5699,17.7039,2.39722,2.42792,65.9796,65.1768,0.109862,0.111339,0.403262,0.429761,0.486876,0.4589,0.144902,0.0485722,4.5208
504,4,276.93,277.02,276.97,918,12077,0.637309,27.4619,29.095,2.75717,2.8176,58.3963,57.4061,0.111787,0.0945056,0.38021,0.391979,0.508003,0.513516,0.23671,0.189852,4.8308
504,5,277.02,277.11,277.06,1236,9061,0.651336,30.2672,24.9967,2.86809,2.66439,56.6223,60.0424,0.0760978,0.0688704,0.41372,0.438487,0.510182,0.492642,0.123778,0.0629099,3.6244
504,6,277.11,277.2,277.15,1044,10312,0.675208,35.0415,12.1638,3.07889,2.27479,53.7039,69.662,0.123195,0.103814,0.344945,0.400498,0.53186,0.495688,0.420541,0.157941,4.1248
505,1,277.2,277.29,277.25,1084,10678,0.65724,31.4479,24.7801,2.91749,2.65642,55.8899,60.1918,0.0895216,0.0864889,0.390379,0.434411,0.5201,0.479101,0.194822,0.0606704,4.2712
505,2,277.29,277.38,277.34,1169,10871,0.67535,35.0701,26.3255,3.08024,2.71232,53.6867,59.1716,0.0853392,0.0961889,0.384453,0.4176,0.530208,0.486211,0.21356,0.103609,4.3484
505,3,277.38,277.48,277.43,1000,12684,0.677422,35.4844,29.3343,3.10003,2.8274,53.4383,57.2511,0.0965592,0.0895151,0.364728,0.414597,0.538712,0.495888,0.293476,0.116801,5.0736
505,4,277.48,277.57,277.52,689,19591,0.632117,26.4233,16.7938,2.71825,2.40018,59.0669,65.9004,0.129176,0.127113,0.385725,0.414306,0.485099,0.458581,0.209544,0.0859315,7.8364
505,5,277.57,277.66,277.61,686,18388,0.673082,34.6164,23.0807,3.05887,2.59634,53.9595,61.3633,0.0832718,0.105106,0.377362,0.419269,0.539366,0.475624,0.236378,0.0911536,7.3552
505,6,277.66,277.75,277.7,829,13562,0.667557,33.5115,28.4216,3.00804,2.79077,54.6274,57.8385,0.100569,0.101155,0.363254,0.402822,0.536177,0.496023,0.30318,0.150615,5.4248
526,1,288.75,288.84,288.8,654,18084,0.655241,31.0482,17.4977,2.90058,2.42047,56.137,65.3679,0.120696,0.127543,0.375032,0.413014,0.504272,0.459443,0.261176,0.0906661,7.2336
526,2,288.84,288.93,288.89,916,12426,0.639466,27.8932,20.1884,2.77366,2.50317,58.1201,63.3625,0.114034,0.0971634,0.392442,0.437974,0.493524,0.464863,0.18544,0.0395707,4.9704
526,3,288.93,289.03,288.98,597,20177,0.65227,30.454,27.6637,2.87579,2.76023,56.5059,58.3447,0.127909,0.118151,0.368831,0.39924,0.50326,0.482609,0.29345,0.155754,8.0708
526,4,289.03,289.12,289.07,891,13076,0.637959,27.5917,18.8183,2.76212,2.46084,58.313,64.3579,0.12032,0.111492,0.387439,0.415163,0.492241,0.473344,0.204728,0.0997561,5.2304
526,5,289.12,289.21,289.16,906,12045,0.683048,36.6096,28.1868,3.15505,2.78193,52.767,57.9834,0.101939,0.102994,0.356919,0.404747,0.541143,0.49226,0.332107,0.143027,4.818
526,6,289.21,289.3,289.25,760,14919,0.586014,17.2028,23.2255,2.41554,2.60161,65.4956,61.2572,0.112945,0.114604,0.421488,0.427385,0.465566,0.458011,0.075528,0.0525813,5.9676
535,1,293.7,293.79,293.75,877,13304,0.61198,22.3959,20.7974,2.57718,2.52229,61.755,62.9319,0.10579,0.0958005,0.420028,0.420996,0.474182,0.483204,0.0879495,0.0930969,5.3216
535,2,293.79,293.88,293.84,698,17762,0.591599,18.3197,13.3763,2.44857,2.30553,64.6583,68.6519,0.124982,0.128807,0.354572,0.400677,0.520446,0.470516,0.368046,0.141584,7.1048
535,3,293.88,293.98,293.93,688,16804,0.61259,22.5181,24.7476,2.58125,2.65386,61.6711,60.24,0.100435,0.0907193,0.394961,0.432236,0.504604,0.477044,0.178918,0.0631803,6.7216
535,4,293.98,294.07,294.02,786,15740,0.6879,37.5799,20.9481,3.2041,2.52677,52.1915,62.8327,0.0721749,0.0812834,0.380535,0.428643,0.54729,0.490074,0.218589,0.0805515,6.296
535,5,294.07,294.16,294.11,699,17421,0.645426,29.0852,21.9735,2.82028,2.55956,57.3635,62.1237,0.10347,0.106143,0.399406,0.426615,0.497123,0.467242,0.162035,0.0653919,6.9684
535,6,294.16,294.25,294.2,624,17570,0.638355,27.671,26.152,2.76514,2.70393,58.2622,59.3208,0.119694,0.101841,0.401057,0.416322,0.479248,0.481838,0.147304,0.103795,7.028
550,1,301.95,302.04,302,794,15580,0.62615,25.23,23.4889,2.67487,2.61071,59.8481,61.0754,0.122712,0.108565,0.385344,0.430393,0.491944,0.461043,0.213433,0.0499457,6.232
550,2,302.04,302.13,302.09,736,16890,0.633327,26.6655,23.2824,2.72723,2.60342,58.9098,61.2208,0.0945788,0.101152,0.345755,0.418797,0.559666,0.480052,0.371528,0.0960808,6.756
550,3,302.13,302.23,302.18,987,13219,0.593624,18.7248,20.9119,2.46077,2.52626,64.3596,62.8439,0.120563,0.109343,0.405852,0.43694,0.473585,0.453716,0.127155,0.0271965,5.2876
550,4,302.23,302.32,302.27,1069,12224,0.662034,32.4069,16.9296,2.95888,2.40534,55.3006,65.7632,0.10294,0.0996421,0.385233,0.426381,0.511827,0.473977,0.215306,0.0727951,4.8896
550,5,302.32,302.41,302.36,1009,13329,0.607976,21.5953,21.9703,2.55087,2.56059,62.3087,62.102,0.10726,0.0991368,0.429255,0.446462,0.463485,0.454401,0.0553235,0.0117127,5.3316
550,6,302.41,302.5,302.45,616,21472,0.705202,41.0403,27.5676,3.39215,2.75671,50.1614,58.404,0.109173,0.11376,0.31941,0.395917,0.571417,0.490323,0.5418,0.171483,8.5888
551,1,302.5,302.59,302.55,667,16920,0.693007,38.6014,31.2406,3.2574,2.90433,51.5888,56.0818,0.0835758,0.0795917,0.348852,0.399745,0.567573,0.520663,0.340629,0.163749,6.768
551,2,302.59,302.68,302.64,774,13894,0.619947,23.9895,29.7644,2.63121,2.84388,60.6732,56.9935,0.0710616,0.0675583,0.419011,0.423609,0.509928,0.508833,0.110673,0.0998508,5.5576
551,3,302.68,302.78,302.73,849,14004,0.712289,42.4579,38.2954,3.47571,3.23743,49.3379,51.8119,0.0868883,0.0912372,0.338311,0.364075,0.5748,0.544688,0.389935,0.2911,5.6016
551,4,302.78,302.87,302.82,568,21717,0.714322,42.8644,30.3184,3.50044,2.86514,49.1024,56.667,0.0965628,0.105288,0.313664,0.397769,0.589773,0.496943,0.535949,0.167477,8.6868
551,5,302.87,302.96,302.91,995,11507,0.706594,41.3189,32.9167,3.40825,2.97837,49.9993,55.0304,0.066974,0.064897,0.359103,0.403624,0.573923,0.531479,0.279213,0.150561,4.6028
551,6,302.96,303.05,303,762,16111,0.722755,44.5511,34.7292,3.60692,3.06014,48.1282,53.9432,0.0723435,0.0729677,0.342553,0.399155,0.585103,0.527877,0.344284,0.164484,6.4444
566,1,310.75,310.84,310.8,1037,11912,0.68369,36.7379,27.8315,3.16145,2.76862,52.6906,58.2041,0.0807858,0.0637867,0.383428,0.437236,0.535786,0.498978,0.214841,0.0686204,4.7648
566,2,310.84,310.93,310.89,902,14883,0.700288,40.0576,30.7693,3.33654,2.88569,50.7348,56.3576,0.09267,0.0815097,0.354586,0.415593,0.552744,0.502898,0.330833,0.117056,5.9532
566,3,310.93,311.03,310.98,718,18583,0.690269,38.0538,34.6887,3.22861,3.05799,51.9115,53.9708,0.0728815,0.0957816,0.368459,0.376991,0.55866,0.527227,0.256842,0.244798,7.4332
566,4,311.03,311.12,311.07,841,15017,0.621939,24.3879,24.2291,2.64508,2.6364,60.4067,60.5731,0.0852383,0.0755586,0.382164,0.413007,0.532598,0.511435,0.22122,0.125845,6.0068
566,5,311.12,311.21,311.16,1363,8529,0.583675,16.735,17.807,2.40197,2.43151,65.8527,65.0854,0.0648591,0.0673549,0.404194,0.437584,0.530947,0.495061,0.14908,0.0659494,3.4116
566,6,311.21,311.3,311.25,1112,10639,0.627551,25.5102,23.8351,2.68493,2.62352,59.6636,60.823,0.0647004,0.0672839,0.401036,0.438753,0.534264,0.493963,0.157234,0.0632119,4.2556
582,1,319.55,319.64,319.6,787,13796,0.574407,14.8815,24.4031,2.34966,2.64225,67.3088,60.4607,0.0758326,0.080246,0.407373,0.436337,0.516794,0.483417,0.141515,0.0605102,5.5184
582,2,319.64,319.73,319.69,773,15487,0.66942,33.884,22.7779,3.02499,2.58658,54.4017,61.5616,0.100826,0.0972229,0.377486,0.434959,0.521687,0.467818,0.245076,0.0486094,6.1948
582,3,319.73,319.83,319.78,602,20577,0.694286,38.8572,16.9974,3.27103,2.40556,51.4384,65.7574,0.100781,0.103957,0.346806,0.42893,0.552413,0.467112,0.376699,0.0601668,8.2308
582,4,319.83,319.92,319.87,696,17624,0.644184,28.8369,26.3588,2.81044,2.71197,57.5204,59.1778,0.0784418,0.0883978,0.422135,0.433624,0.499423,0.477978,0.0999001,0.0612379,7.0496
582,5,319.92,320.01,319.96,1037,11121,0.587552,17.5104,20.0395,2.42455,2.49882,65.2629,63.4619,0.0962599,0.0849589,0.384113,0.430327,0.519627,0.484715,0.218352,0.073359,4.4484
582,6,320.01,320.1,320.05,542,17159,0.620629,24.1258,23.386,2.63594,2.60567,60.5818,61.1757,0.107893,0.105615,0.380808,0.424709,0.511298,0.469676,0.233641,0.0723177,6.8636
583,1,320.1,320.19,320.15,611,20459,0.648874,29.7749,16.4651,2.84798,2.39029,56.93,66.1665,0.0952384,0.0946537,0.388616,0.423922,0.516146,0.481424,0.201819,0.0848367,8.1836
583,2,320.19,320.28,320.24,686,18068,0.595987,19.1973,21.5947,2.47517,2.54713,64.0143,62.3889,0.124522,0.114752,0.408845,0.42224,0.466633,0.463008,0.111207,0.0707464,7.2272
583,3,320.28,320.38,320.33,668,18333,0.649094,29.8188,13.3292,2.84977,2.30413,56.9024,68.6965,0.0818554,0.0996115,0.327083,0.426357,0.591061,0.474031,0.427143,0.0728986,7.3332
583,4,320.38,320.47,320.42,649,19503,0.722082,44.4163,19.8992,3.59818,2.49301,48.2059,63.596,0.0904605,0.105626,0.317573,0.43133,0.591967,0.463043,0.495896,0.0504254,7.8012
583,5,320.47,320.56,320.51,601,20862,0.673219,34.6437,19.7274,3.06015,2.48736,53.943,63.7271,0.103376,0.109196,0.364461,0.444572,0.532162,0.446231,0.300409,0.00265364,8.3448
583,6,320.56,320.65,320.6,521,24107,0.679066,35.8133,21.5678,3.11591,2.54508,53.2416,62.4331,0.0854985,0.11638,0.377226,0.433224,0.537275,0.450395,0.238264,0.0295731,9.6428
596,1,327.25,327.34,327.3,740,15947,0.720985,44.197,29.7167,3.58404,2.84178,48.3324,57.0261,0.0791433,0.0789065,0.336968,0.407052,0.583889,0.514042,0.379453,0.142237,6.3788
596,2,327.34,327.43,327.39,654,18746,0.661638,32.3276,12.7317,2.95541,2.28828,55.3492,69.2104,0.0968945,0.0854682,0.380441,0.397438,0.522664,0.517094,0.232219,0.171246,7.4984
596,3,327.43,327.53,327.48,813,15410,0.693389,38.6778,32.7513,3.26146,2.97038,51.5439,55.1407,0.081475,0.0878527,0.346208,0.382035,0.572317,0.530113,0.347437,0.222865,6.164
596,4,327.53,327.62,327.57,795,15691,0.697196,39.4391,30.9821,3.30246,2.89415,51.0969,56.2318,0.0728466,0.072287,0.373098,0.413741,0.554055,0.513972,0.242074,0.124344,6.2764
596,5,327.62,327.71,327.66,938,13087,0.724422,44.8844,36.1057,3.62874,3.12683,47.9362,53.1077,0.0678052,0.0570367,0.335785,0.403491,0.59641,0.539473,0.359074,0.148451,5.2348
596,6,327.71,327.8,327.75,608,20768,0.721242,44.2484,26.1312,3.58734,2.70305,48.3027,59.3365,0.0893837,0.0971018,0.317207,0.405783,0.593409,0.497115,0.494489,0.141954,8.3072
597,1,327.8,327.89,327.85,796,15599,0.726297,45.2593,33.6514,3.65359,3.01059,47.7203,54.5932,0.0562285,0.0612837,0.360465,0.42289,0.583307,0.515826,0.259056,0.102846,6.2396
597,2,327.89,327.98,327.94,693,18146,0.682548,36.5095,30.2413,3.15008,2.86289,52.8265,56.7013,0.0726596,0.0673728,0.330308,0.417822,0.597032,0.514806,0.390919,0.114387,7.2584
597,3,327.98,328.08,328.03,819,15452,0.676424,35.2847,25.8971,3.09046,2.69565,53.558,59.4693,0.0692857,0.0669326,0.400948,0.447315,0.529767,0.485752,0.158696,0.0433965,6.1808
597,4,328.08,328.17,328.12,1031,11611,0.724606,44.9211,20.6692,3.63116,2.51864,47.915,63.0132,0.0618142,0.0590269,0.34179,0.432414,0.596396,0.508559,0.325549,0.0814494,4.6444
597,5,328.17,328.26,328.21,520,23242,0.717256,43.4513,28.4704,3.53677,2.79067,48.763,57.8401,0.0671011,0.0814511,0.333906,0.408257,0.598993,0.510292,0.364184,0.138401,9.2968
597,6,328.26,328.35,328.3,696,17029,0.530052,6.01038,34.6817,2.12789,3.05753,75.8087,53.9768,0.0865877,0.0821853,0.358487,0.377061,0.554925,0.540754,0.307546,0.236675,6.8116
599,1,306.9,306.99,306.95,531,21036,0.729084,45.8168,27.3245,3.69118,2.74678,47.3996,58.5727,0.094259,0.0852997,0.311389,0.402269,0.594352,0.512431,0.540947,0.156063,8.4144
599,2,306.99,307.08,307.04,431,21391,0.617672,23.5343,22.1712,2.61555,2.56378,60.9795,62.0347,0.105253,0.105945,0.357305,0.39788,0.537442,0.496174,0.334009,0.166847,8.5564
599,3,307.08,307.18,307.13,897,20854,0.724756,44.9513,32.9898,3.63314,2.98129,47.8977,54.9903,0.0780527,0.0796755,0.324015,0.390824,0.597933,0.5295,0.43044,0.190956,8.3416
616,1,338.25,338.34,338.3,964,12922,0.657933,31.5865,28.7359,2.9234,2.80355,55.8045,57.6311,0.0919739,0.0810004,0.396802,0.421459,0.511224,0.49754,0.173311,0.100623,5.1688
616,2,338.34,338.43,338.39,657,18616,0.599927,19.9854,26.3368,2.49954,2.71093,63.4454,59.1963,0.0852098,0.079831,0.390456,0.430467,0.524334,0.489702,0.193677,0.0765166,7.4464
616,3,338.43,338.53,338.48,1268,9404,0.617905,23.581,30.4626,2.61715,2.87388,60.948,56.5347,0.063656,0.0627193,0.400618,0.425011,0.535726,0.512269,0.157985,0.0975906,3.7616
616,4,338.53,338.62,338.57,796,15240,0.589914,17.9828,25.3758,2.43851,2.67673,64.9087,59.8138,0.0825737,0.0815248,0.406759,0.426718,0.510668,0.491757,0.142674,0.0857055,6.096
616,5,338.62,338.71,338.66,929,14122,0.720284,44.0569,33.0811,3.57506,2.98547,48.4132,54.933,0.0626348,0.0721015,0.361802,0.410246,0.575563,0.517653,0.264715,0.13375,5.6488
616,6,338.71,338.8,338.75,1109,10566,0.683601,36.7201,17.0974,3.16056,2.4103,52.7012,65.6327,0.0789448,0.0596415,0.375535,0.415197,0.54552,0.525161,0.239413,0.121084,4.2264
636,1,349.25,349.34,349.3,779,16440,0.658,31.5999,21.6005,2.92397,2.54776,55.7962,62.3753,0.0855498,0.0929995,0.401883,0.421284,0.512567,0.485716,0.157248,0.0942042,6.576
636,2,349.34,349.43,349.39,926,12966,0.687322,37.4644,23.5327,3.19818,2.61267,52.2598,61.0365,0.0657756,0.0694251,0.387723,0.445628,0.546501,0.484947,0.193481,0.0454786,5.1864
636,3,349.43,349.53,349.48,696,17675,0.706129,41.2259,24.3428,3.40286,2.63971,50.0534,60.5094,0.0711422,0.0722037,0.356389,0.44714,0.572469,0.480657,0.294126,0.0396415,7.07
636,4,349.53,349.62,349.57,852,13657,0.650935,30.187,29.5963,2.8648,2.83743,56.6723,57.0939,0.0680202,0.0712157,0.409885,0.413227,0.522095,0.515557,0.134724,0.125833,5.4628
636,5,349.62,349.71,349.66,594,19837,0.670223,34.0447,23.9148,3.03236,2.62421,54.3044,60.8095,0.0824534,0.0992622,0.393359,0.429551,0.524188,0.471187,0.183763,0.0631501,7.9348
636,6,349.71,349.8,349.75,751,16420,0.654244,30.8489,21.2726,2.89222,2.53703,56.2605,62.6075,0.0734105,0.0755694,0.424109,0.445826,0.50248,0.478604,0.0966774,0.0399714,6.568
646,1,354.75,354.84,354.8,385,13156,0.69618,39.2361,9.23397,3.29143,2.19774,51.2159,72.5448,0.0772537,0.141476,0.363412,0.378625,0.559334,0.479899,0.278479,0.240781,5.2624
646,2,354.84,354.93,354.89,579,18905,0.69962,39.924,24.702,3.32912,2.65153,50.8129,60.2841,0.0853965,0.109929,0.340698,0.403549,0.573906,0.486522,0.376868,0.143783,7.562
646,3,354.93,355.03,354.98,828,12987,0.58903,17.8059,36.9474,2.43326,3.16812,65.0409,52.6115,0.0635387,0.0667454,0.348599,0.392746,0.587863,0.540508,0.306985,0.180189,5.1948
646,4,355.03,355.12,355.07,726,15827,0.712479,42.4958,35.3915,3.47801,3.0913,49.3159,53.5474,0.0774409,0.0785674,0.346216,0.388512,0.576343,0.53292,0.340316,0.197731,6.3308
646,5,355.12,355.21,355.16,949,13087,0.697643,39.5287,35.3926,3.30735,3.09236,51.0444,53.5341,0.061821,0.0558188,0.369538,0.406357,0.568641,0.537824,0.241049,0.141199,5.2348
646,6,355.21,355.3,355.25,1252,8623,0.686361,37.2723,33.3771,3.18838,2.99957,52.3736,54.7414,0.0603952,0.0562944,0.378626,0.4185,0.560979,0.525205,0.214168,0.113211,3.4492
657,1,360.8,360.89,360.85,874,14537,0.677227,35.4455,32.0235,3.09816,2.93883,53.4616,55.5835,0.0515251,0.059146,0.388079,0.416063,0.560396,0.524791,0.181976,0.119009,5.8148
657,2,360.89,360.98,360.94,739,15991,0.746001,49.2001,38.0792,3.93702,3.22556,45.4583,51.9461,0.0594094,0.0609109,0.317361,0.389645,0.62323,0.549444,0.402769,0.185184,6.3964
657,3,360.98,361.08,361.03,778,17011,0.720655,44.131,36.7292,3.5798,3.15696,48.3705,52.7442,0.0544106,0.047701,0.361255,0.412221,0.584334,0.540079,0.254032,0.125269,6.8044
657,4,361.08,361.17,361.12,633,20045,0.737637,47.5274,38.1025,3.81151,3.22604,46.4173,51.9406,0.0556938,0.0597041,0.327014,0.395365,0.617292,0.544931,0.358922,0.169725,8.018
657,6,361.26,361.35,361.3,1438,8535,0.692526,38.5053,35.2904,3.25231,3.08858,51.6454,53.5815,0.0423187,0.0399732,0.404435,0.421738,0.553246,0.538288,0.138802,0.103562,3.414
666,1,365.75,365.84,365.8,551,22149,0.662442,32.4884,37.6935,2.96245,3.20411,55.2508,52.1913,0.0723895,0.0763409,0.372842,0.376022,0.554769,0.547637,0.24245,0.235798,8.8596
666,2,365.84,365.93,365.89,732,16920,0.575785,15.1571,19.317,2.3573,2.47545,67.0878,64.0075,0.0637405,0.0609365,0.410046,0.436468,0.526214,0.502596,0.134003,0.0716502,6.768
666,3,365.93,366.03,365.98,597,21327,0.677369,35.4738,37.3524,3.09952,3.18711,53.4447,52.3884,0.08537,0.084398,0.341848,0.354174,0.572782,0.561428,0.372027,0.32121,8.5308
666,4,366.03,366.12,366.07,860,14134,0.647998,29.5995,30.9978,2.84089,2.89509,57.0399,56.218,0.0540109,0.0562689,0.413806,0.420223,0.532183,0.523508,0.123559,0.109302,5.6536
666,5,366.12,366.21,366.16,644,19589,0.595543,19.1086,26.7001,2.47245,2.72428,64.0788,58.9613,0.064279,0.0611605,0.34367,0.383503,0.592051,0.555337,0.324441,0.201667,7.8356
666,6,366.21,366.3,366.25,482,24730,0.694114,38.8229,36.1442,3.26919,3.12556,51.4586,53.1233,0.0759628,0.0640013,0.324776,0.384174,0.599261,0.551825,0.421616,0.202063,9.892
686,1,376.75,376.84,376.8,1009,11748,0.731263,46.2526,36.5453,3.72111,3.14873,47.1491,52.8427,0.034049,0.0341667,0.368155,0.420636,0.597796,0.545197,0.203615,0.103317,4.6992
686,2,376.84,376.93,376.89,995,12427,0.668329,33.6657,20.7074,3.01503,2.51977,54.5339,62.9881,0.0360674,0.0370288,0.391327,0.44661,0.572606,0.516362,0.159661,0.0582824,4.9708
686,3,376.93,377.03,376.98,574,23836,0.709739,41.9479,35.6346,3.44518,3.10185,49.6337,53.4156,0.0515071,0.0529829,0.378613,0.412607,0.56988,0.53441,0.204989,0.126024,9.5344
686,4,377.03,377.12,377.07,847,15226,0.642467,28.4933,33.1506,2.79694,2.98827,57.738,54.8948,0.0401271,0.0392566,0.367485,0.423765,0.592388,0.536978,0.215602,0.0995259,6.0904
686,5,377.12,377.21,377.16,649,20312,0.638646,27.7292,30.8344,2.76737,2.88716,58.225,56.3357,0.0514346,0.0487747,0.364301,0.413189,0.584265,0.538036,0.241294,0.123565,8.1248
686,6,377.21,377.3,377.25,593,21541,0.736386,47.2772,38.5994,3.79343,3.2518,46.5608,51.6511,0.0450336,0.0481016,0.34674,0.398611,0.608227,0.553287,0.27532,0.155055,8.6164
724,1,397.65,397.74,397.7,574,22280,0.739074,47.8147,30.615,3.8325,2.87745,46.2525,56.481,0.0445677,0.0567965,0.339633,0.431382,0.615799,0.511821,0.293007,0.0843296,8.912
